Title,Mu,Flesch,N_Frases,N_Palabras,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Tipo
ConsultarDevolucionDeRenta,47.02,14.3,33,1018,3.6345776031434185,0.9823182711198428,0.7858546168958742,0,0,0,0,0,0,27.308447937131632,0.68762278978389,0.0,0.68762278978389,0.4911591355599214,0.0,0.19646365422396855,0.8840864440078585,0.0,88.31041257367387,0.3929273084479371,0.09823182711198428,0.0,Facil
ConsultarDudasSepe,44.8,29.0,10,401,2.493765586034913,0.49875311720698257,2.2443890274314215,0,0,0,0,0,0,30.673316708229425,1.2468827930174564,0.0,0.49875311720698257,2.493765586034913,0.0,0.0,0.7481296758104738,0.0,84.03990024937656,0.0,2.2443890274314215,0.0,Facil
ContratoEnPracticas,46.92,16.8,72,1936,6.921487603305785,0.7747933884297521,0.3615702479338843,0,0,0,0,0,0,31.198347107438018,1.3946280991735538,0.0,0.6714876033057852,1.2396694214876034,0.0,0.0,1.4979338842975207,0.0,87.96487603305785,0.15495867768595042,0.25826446280991733,0.0,Facil
ContratoIndefinido,47.2,19.8,38,1223,6.377759607522486,1.3082583810302535,0.3270645952575634,0,0,0,0,0,0,27.473426001635325,1.1447260834014719,0.0,0.5723630417007359,0.3270645952575634,0.3270645952575634,0.0,0.49059689288634506,0.0,90.76042518397384,0.08176614881439084,0.1635322976287817,0.0,Facil
ContratoIndefinidoApoyoEmprendedoresFacil,46.13,21.1,37,980,5.0,1.6326530612244898,0.40816326530612246,0,0,0,0,0,0,27.551020408163264,0.7142857142857143,0.0,0.30612244897959184,1.2244897959183674,0.0,0.0,1.530612244897959,0.0,88.57142857142857,0.0,0.10204081632653061,0.0,Facil
ContratosTemporales,51.6,19.0,46,1431,6.149545772187282,1.187980433263452,0.9783368273934312,0,0,0,0,0,0,31.656184486373167,0.6289308176100629,0.0,0.4192872117400419,1.397624039133473,0.3494060097833683,0.0,1.5373864430468205,0.0,88.25995807127883,0.27952480782669464,0.06988120195667366,0.0,Facil
ConvenioColectivo,49.57,18.1,43,1245,5.461847389558233,1.1244979919678715,0.5622489959839357,0,0,0,0,0,0,35.58232931726908,0.7228915662650602,0.0,0.08032128514056225,1.4457831325301205,0.1606425702811245,0.0,0.4819277108433735,0.0,85.5421686746988,0.1606425702811245,0.24096385542168675,0.0,Facil
CoordinacionServiciosAutonomicosEmpleo,48.68,20.4,26,1083,2.770083102493075,0.18467220683287167,1.3850415512465375,0,0,0,0,0,0,29.6398891966759,1.2003693444136658,0.0,0.2770083102493075,1.3850415512465375,0.18467220683287167,0.0,0.0,0.0,89.01200369344414,0.36934441366574333,0.2770083102493075,0.0,Facil
CosteDefensaJuicioLaboral,53.8,14.2,72,1846,6.879739978331528,1.1375947995666305,0.8125677139761647,0,0,0,0,0,0,28.602383531960996,0.3250270855904659,0.0,0.5417118093174431,0.27085590465872156,0.4333694474539545,0.05417118093174431,0.4333694474539545,0.0,88.94907908992415,0.16251354279523295,0.3250270855904659,0.0,Facil
CuandoObligatoriaDeclaracionRentaFacil,49.68,15.1,71,2220,8.513513513513514,1.3063063063063063,0.9009009009009009,0,0,0,0,0,0,38.828828828828826,0.8558558558558559,0.0,0.36036036036036034,2.5675675675675675,0.5405405405405406,0.0,1.0360360360360361,0.0,82.61261261261261,0.8558558558558559,0.45045045045045046,0.0,Facil
CuentaBancariaFacil,65.33,24.4,14,491,1.8329938900203666,1.4256619144602851,3.054989816700611,0,0,0,0,0,0,27.4949083503055,0.20366598778004075,0.0,0.20366598778004075,4.276985743380855,0.0,0.0,1.2219959266802445,0.0,84.92871690427698,0.0,1.2219959266802445,0.0,Facil
CurriculumEuropeo,46.03,17.9,29,927,4.962243797195254,0.970873786407767,1.725997842502697,0,0,0,0,0,0,36.353829557713055,1.4023732470334411,0.0,1.0787486515641855,3.559870550161812,0.0,0.0,0.0,0.0,85.4368932038835,0.6472491909385113,0.21574973031283712,0.0,Facil
CursosINEMFacil,52.4,16.8,51,1162,3.6144578313253013,0.8605851979345955,2.667814113597246,0,0,0,0,0,0,38.2960413080895,0.774526678141136,0.0,0.1721170395869191,0.8605851979345955,0.8605851979345955,0.25817555938037867,1.2908777969018932,0.0,87.60757314974182,0.0,0.25817555938037867,0.0,Facil
DARDE,53.47,25.6,34,1332,4.2792792792792795,1.2012012012012012,2.027027027027027,0,0,0,0,0,0,27.77777777777778,0.8258258258258259,0.0,0.15015015015015015,1.8768768768768769,0.0,0.0,0.9009009009009009,0.0,87.38738738738739,0.15015015015015015,0.3003003003003003,0.0,Facil
DarseBajaParo,52.69,16.2,28,808,4.826732673267327,2.227722772277228,1.113861386138614,0,0,0,0,0,0,24.876237623762375,0.12376237623762376,0.0,0.24752475247524752,2.103960396039604,0.12376237623762376,0.0,0.12376237623762376,0.0,88.24257425742574,0.12376237623762376,0.49504950495049505,0.0,Facil
DarseDeAltaAutonomo,50.57,16.8,43,1233,3.8929440389294405,0.8110300081103001,1.6220600162206003,0,0,0,0,0,0,33.333333333333336,0.9732360097323601,0.0,0.24330900243309003,2.18978102189781,0.24330900243309003,0.08110300081103,1.5409570154095702,0.0,85.64476885644768,0.9732360097323601,0.7299270072992701,0.0,Facil
DeclaracionDeLaRenta,48.97,14.1,95,2205,4.671201814058957,1.0430839002267573,1.8140589569160999,0,0,0,0,0,0,33.74149659863946,0.8616780045351474,0.0,0.1360544217687075,0.9977324263038548,0.09070294784580499,0.0,3.0385487528344672,0.0,83.12925170068027,0.7256235827664399,0.36281179138321995,0.0,Facil
DeclaracionDeLaRentaWeb,45.86,16.7,34,1001,1.7982017982017982,0.5994005994005994,1.898101898101898,0,0,0,0,0,0,31.568431568431567,1.1988011988011988,0.0,0.3996003996003996,1.1988011988011988,0.0,0.0,1.098901098901099,0.0,82.81718281718281,0.8991008991008991,0.5994005994005994,0.0,Facil
DemandaEmpleo,47.14,15.3,23,595,4.033613445378151,1.5126050420168067,0.0,0,0,0,0,0,0,30.42016806722689,2.0168067226890756,0.0,0.6722689075630253,0.8403361344537815,0.5042016806722689,0.16806722689075632,0.16806722689075632,0.0,86.5546218487395,0.0,0.0,0.0,Facil
DerechoAbogadoOficio,51.42,17.8,49,1434,5.299860529986053,0.9065550906555091,0.6276150627615062,0,0,0,0,0,0,24.89539748953975,0.41841004184100417,0.0,0.6276150627615062,1.0460251046025104,0.0697350069735007,0.0,0.6276150627615062,0.0,89.05160390516039,0.1394700139470014,0.1394700139470014,0.0,Facil
DerechoVacaciones,50.43,16.6,64,1807,5.534034311012729,0.8854454897620365,0.6087437742114001,0,0,0,0,0,0,29.883785279468732,0.22136137244050913,0.0,0.27670171555063644,0.16602102933038185,0.0,0.05534034311012728,1.3835085777531821,0.0,88.54454897620366,0.8301051466519093,0.11068068622025456,0.0,Facil
DiasHabilesFacil,50.18,17.7,13,313,3.194888178913738,0.6389776357827476,0.9584664536741214,0,0,0,0,0,0,41.21405750798722,1.2779552715654952,0.0,0.0,2.8753993610223643,0.0,0.0,0.9584664536741214,0.0,80.5111821086262,2.5559105431309903,0.0,0.0,Facil
DNIElectronico,46.52,19.6,20,584,2.73972602739726,0.684931506849315,5.136986301369863,0,0,0,0,0,0,33.39041095890411,1.5410958904109588,0.0,0.3424657534246575,0.3424657534246575,0.3424657534246575,0.0,0.5136986301369864,0.0,87.67123287671232,0.0,0.8561643835616438,0.0,Facil
DNIElectronicoFacil,49.99,16.5,39,1018,4.616895874263261,0.8840864440078585,2.2593320235756384,0,0,0,0,0,0,35.36345776031434,0.68762278978389,0.0,0.5893909626719057,2.357563850687623,0.19646365422396855,0.0,0.68762278978389,0.0,83.88998035363458,0.09823182711198428,0.3929273084479371,0.0,Facil
DocumentacionPedirParo,46.59,14.8,66,1516,5.54089709762533,1.517150395778364,2.440633245382586,0,0,0,0,0,0,29.353562005277045,0.8575197889182058,0.0,0.5277044854881267,2.770448548812665,0.0,0.0,0.6596306068601583,0.0,85.62005277044855,0.8575197889182058,0.9234828496042217,0.0,Facil
DocumentosSolicitarSubsidioDesempleo,47.44,23.1,27,1076,3.345724907063197,1.1152416356877324,3.066914498141264,0,0,0,0,0,0,30.018587360594797,0.6505576208178439,0.0,0.0,4.739776951672862,2.973977695167286,0.0,1.486988847583643,0.0,85.78066914498142,0.2788104089219331,0.4646840148698885,0.0,Facil
EREFacil,45.53,18.8,43,1102,3.3575317604355717,1.4519056261343013,2.3593466424682394,0,0,0,0,0,0,29.85480943738657,0.6352087114337568,0.0,0.6352087114337568,2.087114337568058,0.18148820326678766,0.0,1.0889292196007259,0.0,85.48094373865699,1.7241379310344827,0.09074410163339383,0.0,Facil
EvitarEngañosContratacion,50.42,20.5,40,934,5.674518201284797,2.569593147751606,0.9635974304068522,0,0,0,0,0,0,33.72591006423983,0.7494646680942184,0.0,0.32119914346895073,0.4282655246252677,0.0,0.0,1.284796573875803,0.0,86.40256959314775,0.5353319057815846,0.7494646680942184,0.0,Facil
ExpedienteInemFacil,46.6,24.9,14,649,2.6194144838212634,2.157164869029276,3.235747303543914,0,0,0,0,0,0,33.7442218798151,0.4622496147919877,0.0,0.3081664098613251,3.5439137134052388,0.3081664098613251,0.0,2.6194144838212634,0.0,80.73959938366718,0.4622496147919877,1.078582434514638,0.0,Facil
ExportarParo,50.92,16.1,31,966,5.383022774327122,0.8281573498964804,1.7598343685300206,0,0,0,0,0,0,31.26293995859213,0.2070393374741201,0.0,0.4140786749482402,2.691511387163561,0.0,0.0,1.9668737060041408,0.0,84.88612836438924,0.2070393374741201,0.8281573498964804,0.0,Facil
InformeVidaLaboralCertificadoDigital,54.83,14.8,30,682,2.6392961876832843,0.5865102639296188,0.4398826979472141,0,0,0,0,0,0,32.40469208211144,0.5865102639296188,0.0,0.0,0.8797653958944281,0.2932551319648094,0.0,1.1730205278592376,0.0,85.63049853372434,1.3196480938416422,0.0,0.0,Facil
InscribirseGarantiaJuvenil,47.3,19.0,34,1016,6.102362204724409,1.3779527559055118,1.6732283464566928,0,0,0,0,0,0,28.051181102362204,1.1811023622047243,0.0,0.1968503937007874,2.1653543307086616,0.984251968503937,0.0,0.984251968503937,0.0,84.74409448818898,0.4921259842519685,1.0826771653543308,0.0,Facil
InstalarActivarDNIElectronico,47.54,14.8,55,1420,3.943661971830986,0.2112676056338028,3.380281690140845,0,0,0,0,0,0,33.732394366197184,0.6338028169014085,0.0,0.4225352112676056,0.14084507042253522,0.49295774647887325,0.07042253521126761,0.704225352112676,0.0,86.61971830985915,0.5633802816901409,0.28169014084507044,0.0,Facil
IPREM2019Facil,51.41,17.1,15,574,2.961672473867596,0.5226480836236934,3.1358885017421603,0,0,0,0,0,0,43.37979094076655,1.3937282229965158,0.0,0.17421602787456447,4.006968641114983,0.0,0.0,3.832752613240418,0.0,71.42857142857143,0.34843205574912894,0.34843205574912894,0.0,Facil
NuevaAyudaDesempleados,44.84,20.3,17,642,4.361370716510903,0.778816199376947,2.803738317757009,0,0,0,0,0,0,34.890965732087224,2.336448598130841,0.0,0.6230529595015576,3.7383177570093458,0.778816199376947,0.0,3.2710280373831777,0.0,83.64485981308411,1.0903426791277258,0.3115264797507788,0.0,Facil
OficinasSEPE,50.53,16.6,30,999,2.9029029029029028,1.6016016016016017,2.4024024024024024,0,0,0,0,0,0,32.832832832832835,0.7007007007007007,0.0,0.1001001001001001,2.8028028028028027,0.1001001001001001,0.0,4.804804804804805,0.0,81.28128128128128,0.3003003003003003,2.2022022022022023,0.0,Facil
OficinaVirtualEmpleoFacil,63.79,13.9,44,758,4.353562005277045,0.9234828496042217,2.638522427440633,0,0,0,0,0,0,32.45382585751979,0.13192612137203166,0.0,0.0,3.6939313984168867,3.5620052770448547,0.0,1.187335092348285,0.0,82.58575197889182,0.13192612137203166,1.0554089709762533,0.0,Facil
OlvidoSellarParo,51.5,15.9,58,1422,5.485232067510548,1.0548523206751055,1.1954992967651195,0,0,0,0,0,0,27.77777777777778,0.2812939521800281,0.0,0.5625879043600562,0.5625879043600562,0.14064697609001406,0.0,0.6329113924050633,0.0,88.88888888888889,0.14064697609001406,0.6329113924050633,0.0,Facil
PagarMultasTrafico,54.27,12.5,30,764,4.319371727748691,1.1780104712041886,1.4397905759162304,0,0,0,0,0,0,26.43979057591623,0.7853403141361257,0.0,0.5235602094240838,0.39267015706806285,0.6544502617801047,0.0,1.0471204188481675,0.0,88.48167539267016,0.6544502617801047,0.2617801047120419,0.0,Facil
PagoUnicoFacil,49.79,15.9,95,2398,6.5888240200166805,1.042535446205171,1.0842368640533777,0,0,0,0,0,0,25.06255212677231,0.9591326105087573,0.0,0.37531276063386154,1.0842368640533777,0.12510425354462051,0.0,1.4595496246872393,0.0,87.57297748123436,0.16680567139282734,0.4170141784820684,0.0,Facil
ParoEn2019,51.91,15.0,39,1232,2.1103896103896105,0.5681818181818182,2.029220779220779,0,0,0,0,0,0,38.23051948051948,0.7305194805194806,0.0,0.2435064935064935,4.3019480519480515,0.487012987012987,0.08116883116883117,3.7337662337662336,0.0,78.57142857142857,0.08116883116883117,0.16233766233766234,0.0,Facil
ParoPrimeraVez,57.86,13.9,37,956,2.8242677824267783,0.8368200836820083,2.928870292887029,0,0,0,0,0,0,31.90376569037657,0.20920502092050208,0.0,0.3138075313807531,3.5564853556485354,0.10460251046025104,0.20920502092050208,0.20920502092050208,0.0,85.66945606694561,0.10460251046025104,1.4644351464435146,0.0,Facil
ParoSiendoFamiliarEmpresario,51.74,19.9,49,1774,4.904171364148816,0.9582863585118376,0.6200676437429538,0,0,0,0,0,0,28.692220969560317,0.6200676437429538,0.0,0.9019165727170236,1.2401352874859075,0.16910935738444194,0.05636978579481398,0.6200676437429538,0.0,86.47125140924464,0.3382187147688839,0.7328072153325818,0.0,Facil
PedirCitaSEPE,61.43,27.3,20,881,4.199772985244041,0.5675368898978433,3.2917139614074915,0,0,0,0,0,0,45.62996594778661,0.22701475595913734,0.0,0.11350737797956867,2.724177071509648,0.5675368898978433,0.0,18.728717366628832,0.0,68.78547105561861,0.5675368898978433,1.5891032917139614,0.0,Facil
PedirTarjetaParo,55.95,15.9,39,1216,4.769736842105263,1.2335526315789473,1.3157894736842106,0,0,0,0,0,0,27.38486842105263,0.41118421052631576,0.0,0.6578947368421053,1.9736842105263157,0.0,0.0,0.16447368421052633,0.0,87.66447368421052,0.16447368421052633,0.9046052631578947,0.0,Facil
PlanRetornoDobleNacionalidad,47.34,16.8,55,1382,8.031837916063676,0.6512301013024602,1.1577424023154848,0,0,0,0,0,0,28.364688856729376,0.7959479015918958,0.0,0.4341534008683068,2.460202604920405,0.0723589001447178,0.0,1.3748191027496381,0.0,84.87698986975398,0.723589001447178,0.7959479015918958,0.0,Facil
PrestacionDesempleo,48.18,16.6,69,1782,6.902356902356902,1.4590347923681257,1.9640852974186307,0,0,0,0,0,0,32.26711560044893,0.5611672278338945,0.0,0.4489337822671156,2.6936026936026938,0.39281705948372614,0.0,2.6374859708193044,0.0,83.05274971941638,0.16835016835016836,0.5050505050505051,0.0,Facil
PrestacionDesempleoEREExtincionFacil,46.62,17.2,21,563,3.374777975133215,1.0657193605683837,1.7761989342806395,0,0,0,0,0,0,30.373001776198933,0.8880994671403197,0.0,0.17761989342806395,3.552397868561279,0.3552397868561279,0.0,2.1314387211367674,0.0,83.83658969804618,0.8880994671403197,0.3552397868561279,0.0,Facil
PrestaciónCeseActividadAutonomoFacil,48.25,15.7,56,1473,4.61642905634759,1.1541072640868975,0.8825526137135098,0,0,0,0,0,0,30.34623217922607,0.5431093007467753,0.0,0.4073319755600815,2.104548540393754,0.0,0.0,2.308214528173795,0.0,85.06449422946368,0.0,0.13577732518669383,0.0,Facil
PrestaciónMaternidadFacil,48.13,16.6,45,1551,4.513217279174726,0.9671179883945842,0.7092198581560284,0,0,0,0,0,0,27.917472598323663,1.0960670535138621,0.0,0.5157962604771116,1.7408123791102514,0.06447453255963895,0.0,1.9342359767891684,0.0,87.81431334622825,0.2578981302385558,0.06447453255963895,0.0,Facil
QuienesObligadosDeclaracionRenta,50.67,14.7,35,777,2.831402831402831,0.7722007722007722,1.1583011583011582,0,0,0,0,0,0,37.323037323037326,0.3861003861003861,0.0,0.2574002574002574,0.2574002574002574,0.2574002574002574,0.0,0.9009009009009009,0.0,85.45688545688546,1.287001287001287,0.2574002574002574,0.0,Facil
ReferenciaCatastralInmueble,54.04,14.7,38,927,3.344120819848975,2.0496224379719523,2.0496224379719523,0,0,0,0,0,0,30.42071197411003,0.0,0.0,0.10787486515641856,1.2944983818770226,0.10787486515641856,0.0,0.10787486515641856,0.0,84.03451995685005,0.21574973031283712,0.43149946062567424,0.0,Facil
RentaAgraria,46.57,23.6,37,1279,5.7857701329163405,1.1727912431587177,1.2509773260359656,0,0,0,0,0,0,34.792806880375295,0.8600469116497264,0.0,0.07818608287724785,3.674745895230649,0.1563721657544957,0.0,4.691164972634871,0.0,82.09538702111024,0.23455824863174354,0.07818608287724785,0.0,Facil
RentaMinimaDeInsercionFacil,60.13,20.6,17,543,4.23572744014733,0.5524861878453039,0.7366482504604052,0,0,0,0,0,0,33.88581952117864,0.1841620626151013,0.0,0.1841620626151013,1.8416206261510129,0.0,0.0,0.7366482504604052,0.0,85.6353591160221,0.1841620626151013,0.5524861878453039,0.0,Facil
RenunciaPrestacionesDesempleo,48.9,14.8,48,1505,7.441860465116279,1.6611295681063123,1.6611295681063123,0,0,0,0,0,0,25.04983388704319,0.6644518272425249,0.0,0.0664451827242525,1.8604651162790697,0.7308970099667774,0.0,0.7308970099667774,0.0,88.17275747508306,0.132890365448505,1.2624584717607974,0.0,Facil
RetornoVoluntarioProductivo,47.74,19.5,21,732,6.284153005464481,0.9562841530054644,0.273224043715847,0,0,0,0,0,0,26.639344262295083,1.092896174863388,0.0,0.546448087431694,1.092896174863388,0.1366120218579235,0.0,0.9562841530054644,0.0,89.61748633879782,0.4098360655737705,0.273224043715847,0.0,Facil
SalariosSociales,60.14,12.5,44,925,4.216216216216216,0.972972972972973,0.6486486486486487,0,0,0,0,0,0,36.75675675675676,0.10810810810810811,0.0,0.10810810810810811,1.4054054054054055,0.10810810810810811,0.0,0.43243243243243246,0.0,84.54054054054055,0.32432432432432434,0.21621621621621623,0.0,Facil
SeguridadSocial,50.67,18.8,11,401,2.493765586034913,0.49875311720698257,1.745635910224439,0,0,0,0,0,0,31.17206982543641,0.24937655860349128,0.0,0.0,1.9950124688279303,0.24937655860349128,0.0,0.0,0.0,86.78304239401496,0.24937655860349128,0.49875311720698257,0.0,Facil
SellarParo,55.44,13.4,42,839,2.860548271752086,1.430274135876043,1.5494636471990464,0,0,0,0,0,0,26.817640047675805,0.4767580452920143,0.0,0.834326579261025,1.3110846245530394,0.0,0.0,0.0,0.0,85.93563766388557,0.4767580452920143,0.5959475566150179,0.0,Facil
SellarParoPorInternet,57.04,17.5,29,727,2.063273727647868,1.2379642365887207,1.5130674002751032,0,0,0,0,0,0,30.261348005502064,0.2751031636863824,0.0,0.5502063273727648,1.9257221458046767,0.4126547455295736,0.0,0.8253094910591472,0.0,84.4566712517194,0.4126547455295736,0.5502063273727648,0.0,Facil
SellarParoPorTelefono,52.82,19.4,11,489,3.2719836400817996,0.8179959100204499,1.4314928425357873,0,0,0,0,0,0,24.335378323108383,0.6134969325153374,0.0,0.0,0.40899795501022496,0.6134969325153374,0.0,0.40899795501022496,0.0,92.02453987730061,0.0,0.0,0.0,Facil
ServiciosDeEmpleoCadaComunidad,62.34,21.0,9,357,6.162464985994398,0.5602240896358543,3.361344537815126,0,0,0,0,0,0,35.0140056022409,0.8403361344537815,0.0,0.0,4.481792717086835,1.4005602240896358,0.0,0.2801120448179272,0.0,84.593837535014,0.2801120448179272,1.680672268907563,0.0,Facil
SistemaCl@avePin,45.25,17.1,25,844,4.265402843601896,0.8293838862559242,4.028436018957346,0,0,0,0,0,0,29.14691943127962,1.6587677725118484,0.0,0.5924170616113744,2.3696682464454977,0.35545023696682465,0.0,0.0,0.0,86.84834123222748,1.3033175355450237,0.9478672985781991,0.0,Facil
SistemaNacionalGarantiaJuvenil,49.95,14.2,16,387,4.651162790697675,2.5839793281653747,0.7751937984496124,0,0,0,0,0,0,30.49095607235142,0.5167958656330749,0.0,0.7751937984496124,1.0335917312661498,0.0,0.0,1.2919896640826873,0.0,87.33850129198966,0.5167958656330749,0.25839793281653745,0.0,Facil
SolicitarBorradorDeclaracionRenta,48.21,15.4,36,970,2.4742268041237114,1.443298969072165,1.958762886597938,0,0,0,0,0,0,28.65979381443299,0.7216494845360825,0.0,0.20618556701030927,1.2371134020618557,0.30927835051546393,0.0,2.783505154639175,0.0,83.6082474226804,0.6185567010309279,0.20618556701030927,0.0,Facil
SolicitarCertificadoIRPF,49.71,13.8,50,673,1.337295690936107,0.4457652303120357,4.160475482912333,0,0,0,0,0,0,37.295690936106986,0.0,0.0,0.0,1.188707280832095,0.4457652303120357,0.0,2.526002971768202,0.0,77.41456166419019,1.188707280832095,1.485884101040119,0.0,Facil
SolicitarInformeVidaLaboralGeneral,50.99,18.6,40,1219,6.070549630844955,0.7383100902379,0.9023789991796555,0,0,0,0,0,0,29.532403609515995,0.5742411812961444,0.0,0.7383100902379,0.8203445447087777,0.08203445447087777,0.0,0.9023789991796555,0.0,85.56193601312552,1.2305168170631666,0.41017227235438886,0.0,Facil
SubsidioMayores45,48.55,17.2,27,855,3.742690058479532,0.5847953216374269,1.7543859649122806,0,0,0,0,0,0,35.67251461988304,1.0526315789473684,0.0,0.5847953216374269,4.093567251461988,0.0,0.0,3.8596491228070176,0.0,82.22222222222223,0.3508771929824561,0.4678362573099415,0.0,Facil
SubsidioPerdidaPensionIncapacidadPermanente,49.2,22.3,21,582,5.670103092783505,1.2027491408934707,0.6872852233676976,0,0,0,0,0,0,29.553264604810998,0.1718213058419244,0.0,0.3436426116838488,1.8900343642611683,0.0,0.0,1.3745704467353952,0.0,84.02061855670104,0.8591065292096219,0.1718213058419244,0.0,Facil
TarjertaMejoraEmpleo,52.52,18.7,27,720,3.1944444444444446,0.9722222222222222,0.9722222222222222,0,0,0,0,0,0,30.97222222222222,0.4166666666666667,0.0,0.5555555555555556,1.9444444444444444,0.0,0.0,0.0,0.0,86.11111111111111,0.1388888888888889,0.6944444444444444,0.0,Facil
TarjetaSanitariaEuropea,53.98,18.0,47,1402,5.920114122681883,1.2125534950071326,1.6405135520684737,0,0,0,0,0,0,31.66904422253923,0.7132667617689016,0.0,0.7845934379457917,1.4265335235378032,0.21398002853067047,0.0,0.927246790299572,0.0,85.16405135520685,0.7845934379457917,0.28530670470756064,0.0,Facil
TelefonoInformacionSEPE,61.37,22.3,7,404,0.9900990099009901,0.24752475247524752,4.702970297029703,0,0,0,0,0,0,64.10891089108911,0.24752475247524752,0.0,0.24752475247524752,1.9801980198019802,12.871287128712872,0.0,41.08910891089109,0.0,51.23762376237624,0.49504950495049505,1.7326732673267327,0.0,Facil
TelefonosHaciendaAgenciaTributaria,55.41,25.2,40,1527,3.0124426981008514,1.4407334643091028,1.8991486574983627,0,0,0,0,0,0,61.10019646365422,0.7203667321545514,0.0,0.13097576948264572,1.83366077275704,0.45841519318926,0.0,29.60052390307793,0.0,53.43811394891945,1.1132940406024885,0.7858546168958742,0.0,Facil
TrabajadoresParoDerechoVacaciones,47.3,19.2,42,1343,7.892777364110201,1.1913626209977661,0.5956813104988831,0,0,0,0,0,0,29.11392405063291,1.1913626209977661,0.0,0.37230081906180196,1.340282948622487,0.0,0.0,0.7446016381236039,0.0,88.45867460908414,0.14892032762472077,0.4467609828741623,0.0,Facil
TramitesDGT,48.2,19.0,10,365,2.73972602739726,0.547945205479452,2.4657534246575343,0,0,0,0,0,0,30.958904109589042,0.821917808219178,0.0,0.0,0.0,0.273972602739726,0.0,0.547945205479452,0.0,87.94520547945206,0.547945205479452,0.547945205479452,0.0,Facil
TramitesExtranjeriaEnEspaña,44.33,26.5,9,471,5.732484076433121,1.4861995753715498,1.2738853503184713,0,0,0,0,0,0,30.573248407643312,1.2738853503184713,0.0,0.21231422505307856,2.5477707006369426,0.0,0.0,0.21231422505307856,0.0,84.92569002123142,0.6369426751592356,0.6369426751592356,0.0,Facil
TramitesHacienda,42.9,32.7,8,400,2.0,3.25,2.25,0,0,0,0,0,0,37.25,2.75,0.0,0.25,5.0,0.0,0.0,1.75,0.0,82.75,0.25,0.25,0.0,Facil
TramitesINEM,52.47,34.8,6,348,6.609195402298851,0.5747126436781609,4.597701149425287,0,0,0,0,0,0,33.9080459770115,0.5747126436781609,0.0,0.28735632183908044,4.597701149425287,1.1494252873563218,0.0,0.28735632183908044,0.0,80.45977011494253,0.28735632183908044,2.2988505747126435,0.0,Facil
VacacionesNoDisfrutadasParo,51.3,20.1,22,707,5.233380480905233,0.14144271570014144,0.7072135785007072,0,0,0,0,0,0,29.56152758132956,0.14144271570014144,0.0,0.14144271570014144,1.1315417256011315,0.14144271570014144,0.0,1.8387553041018387,0.0,86.28005657708628,1.272984441301273,0.4243281471004243,0.0,Facil
VerDatosEnLaSeguridadSocial,53.35,18.0,27,637,1.2558869701726845,0.47095761381475665,1.098901098901099,0,0,0,0,0,0,36.26373626373626,0.7849293563579278,0.0,0.3139717425431711,0.3139717425431711,0.3139717425431711,0.0,0.6279434850863422,0.0,81.78963893249608,2.0408163265306123,0.9419152276295133,0.0,Facil
VidaLaboralFacil,54.45,14.6,70,1619,2.285361334156887,0.679431747992588,1.7294626312538603,0,0,0,0,0,0,29.400864731315625,0.9264978381717109,0.0,0.5558987029030266,1.7912291537986411,0.3705991352686844,0.0,1.358863495985176,0.0,85.85546633724522,0.679431747992588,0.24706609017912293,0.0,Facil
